"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"4","4.6","4.6.1","C040601","Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex","SE_ADT_NMRCY","SD","Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills","M49_NAM","CAN","Canada","","","","Annual","Not available","16 to 65 years old","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.91","C, 23, 85, 191","","","","","","","",""
"4","4.6","4.6.1","C040601","Proportion of population in a given age group achieving at least a fixed level of proficiency in functional (a) literacy and (b) numeracy skills, by sex","SE_ADT_NMRCY","SD","Proportion of population in a given age group achieving at least a fixed level of proficiency in functional literacy skills","M49_NAM","CAN","Canada","","","","Annual","Not available","16 to 65 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.04","C, 23, 84","","","","","","","",""
"5","5.4","5.4.1","C050401","Proportion of time spent on unpaid domestic and care work, by sex, age and location","SL_DOM_TSPD","SD","Proportion of time spent on unpaid domestic and care work","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.83","CA, 16, 86, 192","","","","","","","","","16.18","CA, 21, 87, 192","","","","","","","","","","","",""
"5","5.4","5.4.1","C050401","Proportion of time spent on unpaid domestic and care work, by sex, age and location","SL_DOM_TSPD","SD","Proportion of time spent on unpaid domestic and care work","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.00","CA, 16, 86, 192","","","","","","","","","10.35","CA, 21, 87, 192","","","","","","","","","","","",""
"5","5.4","5.4.1","C050401","Proportion of time spent on unpaid domestic and care work, by sex, age and location","SL_DOM_TSPDCW","SD","Proportion of time spent on unpaid care work","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.25","CA, 16, 86, 192","","","","","","","","","1.25","CA, 21, 87, 192","","","","","","","","","","","",""
"5","5.4","5.4.1","C050401","Proportion of time spent on unpaid domestic and care work, by sex, age and location","SL_DOM_TSPDCW","SD","Proportion of time spent on unpaid care work","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08","CA, 16, 86, 192","","","","","","","","","2.71","CA, 21, 87, 192","","","","","","","","","","","",""
"5","5.4","5.4.1","C050401","Proportion of time spent on unpaid domestic and care work, by sex, age and location","SL_DOM_TSPDDC","SD","Proportion of time spent on unpaid domestic chores","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.75","CA, 16, 86, 192","","","","","","","","","13.47","CA, 21, 87, 192","","","","","","","","","","","",""
"5","5.4","5.4.1","C050401","Proportion of time spent on unpaid domestic and care work, by sex, age and location","SL_DOM_TSPDDC","SD","Proportion of time spent on unpaid domestic chores","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.75","CA, 16, 86, 192","","","","","","","","","9.10","CA, 21, 87, 192","","","","","","","","","","","",""
"5","5.5","5.5.1","C050501","Proportion of seats held by women in (a) national parliaments and (b) local governments","SG_GEN_PARL","SD","Proportion of seats held by women in national parliaments","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","20.60","C, 11, 88, 193","20.60","C, 12, 88, 193","20.60","C, 13, 88, 193","20.60","C, 14, 88, 193","20.60","C, 15, 88, 193","21.10","C, 16, 88, 193","20.78","C, 17, 88, 193","20.78","C, 18, 88, 193","21.31","C, 19, 88, 193","22.08","C, 20, 88, 193","22.08","C, 21, 88, 193","22.08","C, 22, 88, 193","24.76","C, 23, 88, 193","24.68","C, 24, 88, 193","25.08","C, 25, 88, 193","25.16","C, 26, 88, 193","26.04","C, 27, 88, 193"
"5","5.5","5.5.1","C050501","Proportion of seats held by women in (a) national parliaments and (b) local governments","SG_GEN_PARLN","SD","Number of seats held by women in national parliaments","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","62.00","C, 11, 88, 193","62.00","C, 12, 88, 193","62.00","C, 13, 88, 193","62.00","C, 14, 88, 193","62.00","C, 15, 88, 193","65.00","C, 16, 88, 193","64.00","C, 17, 88, 193","64.00","C, 18, 88, 193","65.00","C, 19, 88, 193","68.00","C, 20, 88, 193","68.00","C, 21, 88, 193","68.00","C, 22, 88, 193","76.00","C, 23, 88, 193","76.00","C, 24, 88, 193","77.00","C, 25, 88, 193","77.00","C, 26, 88, 193","88.00","C, 27, 88, 193"
"5","5.5","5.5.1","C050501","Proportion of seats held by women in (a) national parliaments and (b) local governments","SG_GEN_PARLNT","SD","Number of seats in national parliaments","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","301.00","C, 11, 88, 193","301.00","C, 12, 88, 193","301.00","C, 13, 88, 193","301.00","C, 14, 88, 193","301.00","C, 15, 88, 193","308.00","C, 16, 88, 193","308.00","C, 17, 88, 193","308.00","C, 18, 88, 193","305.00","C, 19, 88, 193","308.00","C, 20, 88, 193","308.00","C, 21, 88, 193","308.00","C, 22, 88, 193","307.00","C, 23, 88, 193","308.00","C, 24, 88, 193","307.00","C, 25, 88, 193","306.00","C, 26, 88, 193","338.00","C, 27, 88, 193"
"5","5.5","5.5.2","C050502","Proportion of women in managerial positions","IC_GEN_MGTL","SD","Proportion of women in managerial positions","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","35.50","C, 11, 89, 194","35.00","C, 12, 89, 194","34.10","C, 13, 89, 194","35.70","C, 14, 89, 194","36.50","C, 15, 89, 194","35.90","C, 16, 89, 194","36.30","C, 17, 89, 194","36.90","C, 18, 89, 194","36.00","C, 19, 89, 195","37.00","C, 20, 89, 196","36.80","C, 21, 89, 196","37.10","C, 22, 89, 196","36.40","C, 23, 89, 196","35.80","C, 24, 89, 196","35.50","C, 25, 89, 196","","","",""
"6","6.2","6.2.1","C060201","Proportion of population using safely managed sanitation services, including a hand-washing facility with soap and water","SH_SAN_SAFE","SD","Proportion of population using safely managed sanitation services","M49_NAM","CAN","Canada","","","","Annual","Other","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","73.07","E, 11, 90","73.07","E, 12, 90","73.07","E, 13, 90","73.52","E, 14, 90","73.95","E, 15, 90","74.38","E, 16, 90","74.80","E, 17, 90","75.21","E, 18, 90","75.62","E, 19, 90","76.02","E, 20, 90","76.40","E, 21, 90","76.78","E, 22, 90","76.78","E, 23, 90","76.78","E, 24, 90","76.78","E, 25, 90","76.78","E, 26, 90","",""
"6","6.4","6.4.2","C060402","Level of water stress: freshwater withdrawal as a proportion of available freshwater resources","ER_H2O_STRESS","SD","Level of water stress: freshwater withdrawal as a proportion of available freshwater resources","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21","NA, 25","","","",""
"6","6.5","6.5.1","C060501","Degree of integrated water resources management implementation (0-100)","ER_H2O_INTGADN","+","Number of countries that are at advanced stage of implementation of national integrated water resources management plans or equivalent","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 23, 91, 197","","","","","","","",""
"6","6.5","6.5.1","C060501","Degree of integrated water resources management implementation (0-100)","ER_H2O_INTGDVN","+","Number of countries that have developed but are not yet implementing national integrated water resources management plans or equivalent","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 23, 91, 197","","","","","","","",""
"6","6.5","6.5.1","C060501","Degree of integrated water resources management implementation (0-100)","ER_H2O_INTGN","+","Number of countries that have fully implemented national integrated water resources management plans or equivalent","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 23, 91, 197","","","","","","","",""
